9	R	10530
8	R	10545
7	R	10560
16	R	10575
15	R	10590
14	R	10605
13	R	10620
12	R	10635
11	R	10650
10	R	10665
9	R	10680
8	R	10695
7	R	10710
16	R	10725
15	R	10740
14	R	10755
13	R	10770
12	R	10785
11	R	10800
10	R	10815
9	R	10830
8	R	10845
7	R	10860
16	R	10875
15	R	10890
14	R	10905
13	R	10920
12	R	10935
11	R	10950
10	R	10965
9	R	10980
8	R	10995
7	R	11010
16	R	11025
15	R	11040
14	R	11055
13	R	11070
12	R	11085
11	R	11100
10	R	11115
9	R	11130
8	R	11145
7	R	11160
16	R	11175
15	R	11190
14	R	11205
13	R	11220
12	R	11235
11	R	11250
10	R	11265
9	R	11280
8	R	11295
7	R	11310
16	R	11325
15	R	11340
14	R	11355
13	R	11370
12	R	11385
11	R	11400
10	R	11415
9	R	11430
8	R	11445
7	R	11460
16	R	11475
15	R	11490
14	R	11505
13	R	11520
12	R	11535
11	R	11550
10	R	11565
9	R	11580
8	R	11595
7	R	11610
16	R	11625
15	R	11640
14	R	11655
13	R	11670
12	R	11685
11	R	11700
10	R	11715
9	R	11730
8	R	11745
7	R	11760
16	R	11775
15	R	11790
14	R	11805
13	R	11820
12	R	11835
11	R	11850
10	R	11865
9	R	11880
8	R	11895
7	R	11910
16	R	11925
15	R	11940
14	R	11955
13	R	11970
12	R	11985
11	R	12000
10	R	12015
9	R	12030
8	R	12045
7	R	12060
16	R	12075
15	R	12090
14	R	12105
13	R	12120
12	R	12135
11	R	12150
10	R	12165
9	R	12180
8	R	12195
7	R	12210
16	R	12225
15	R	12240
14	R	12255
13	R	12270
12	R	12285
11	R	12300
10	R	12315
9	R	12330
8	R	12345
7	R	12360
16	R	12375
15	R	12390
14	R	12405
13	R	12420
12	R	12435
11	R	12450
10	R	12465
9	R	12480
8	R	12495
7	R	12510
16	R	12525
15	R	12540
14	R	12555
13	R	12570
12	R	12585
11	R	12600
10	R	12615
9	R	12630
8	R	12645
7	R	12660
16	R	12675
15	R	12690
14	R	12705
13	R	12720
12	R	12735
11	R	12750
10	R	12765
9	R	12780
8	R	12795
7	R	12810
16	R	12825
15	R	12840
14	R	12855
13	R	12870
12	R	12885
11	R	12900
10	R	12915
9	R	12930
8	R	12945
7	R	12960
16	R	12975
15	R	12990
14	R	13005
13	R	13020
12	R	13035
11	R	13050
10	R	13065
9	R	13080
8	R	13095
7	R	13110
16	R	13125
15	R	13140
14	R	13155
13	R	13170
12	R	13185
11	R	13200
10	R	13215
9	R	13230
8	R	13245
7	R	13260
16	R	13275
15	R	13290
14	R	13305
13	R	13320
12	R	13335
11	R	13350
10	R	13365
9	R	13380
8	R	13395
7	R	13410
16	R	13425
15	R	13440
14	R	13455
13	R	13470
12	R	13485
11	R	13500
10	R	13515
9	R	13530
8	R	13545
7	R	13560
16	R	13575
15	R	13590
14	R	13605
13	R	13620
12	R	13635
11	R	13650
10	R	13665
9	R	13680
8	R	13695
7	R	13710
16	R	13725
15	R	13740
14	R	13755
13	R	13770
12	R	13785
11	R	13800
10	R	13815
9	R	13830
8	R	13845
7	R	13860
16	R	13875
15	R	13890
14	R	13905
13	R	13920
12	R	13935
11	R	13950
10	R	13965
9	R	13980
8	R	13995
7	R	14010
16	R	14025
15	R	14040
14	R	14055
13	R	14070
12	R	14085
11	R	14100
10	R	14115
9	R	14130
8	R	14145
7	R	14160
16	R	14175
15	R	14190
14	R	14205
13	R	14220
12	R	14235
11	R	14250
10	R	14265
9	R	14280
8	R	14295
7	R	14310
16	R	14325
15	R	14325
14	R	14340
13	R	14355
12	R	14370
11	R	14385
10	R	14400
9	R	14415
16	R	14430
8	R	14430
7	R	14445
15	R	14460
14	R	14475
13	R	14490
12	R	14505
11	R	14520
16	R	14535
10	R	14535
9	R	14550
8	R	14565
7	R	14580
15	R	14595
14	R	14610
13	R	14625
16	R	14640
12	R	14640
11	R	14655
10	R	14670
9	R	14685
8	R	14700
7	R	14715
15	R	14730
16	R	14745
14	R	14745
13	R	14760
12	R	14775
11	R	14790
10	R	14805
9	R	14820
8	R	14835
16	R	14850
7	R	14850
15	R	14865
14	R	14880
13	R	14895
12	R	14910
11	R	14925
10	R	14940
16	R	14955
9	R	14955
8	R	14970
7	R	14985
15	R	15000
14	R	15015
13	R	15030
12	R	15045
16	R	15060
11	R	15060
10	R	15075
9	R	15090
8	R	15105
7	R	15120
15	R	15135
14	R	15145
13	R	15160
16	R	15175
12	R	15175
11	R	15190
10	R	15205
9	R	15220
8	R	15235
7	R	15250
15	R	15265
14	R	15265
16	R	15280
6	R	15280
6	Z	15280
13	R	15280
12	R	15295
11	R	15310
10	R	15325
9	R	15340
8	R	15355
15	R	15370
7	R	15370
14	R	15385
13	R	15400
12	R	15415
11	R	15430
10	R	15445
9	R	15460
15	R	15475
8	R	15475
7	R	15490
14	R	15505
13	R	15520
12	R	15535
11	R	15550
10	R	15565
15	R	15580
9	R	15580
8	R	15595
7	R	15610
14	R	15625
13	R	15640
12	R	15655
11	R	15670
15	R	15685
10	R	15685
9	R	15700
8	R	15715
7	R	15730
14	R	15745
13	R	15760
12	R	15775
15	R	15790
11	R	15790
10	R	15805
9	R	15820
8	R	15835
7	R	15850
14	R	15865
13	R	15880
15	R	15895
12	R	15895
11	R	15910
10	R	15925
9	R	15940
8	R	15955
7	R	15970
14	R	15985
13	R	15990
15	R	16005
6	R	16005
6	Z	16005
12	R	16005
11	R	16020
10	R	16035
9	R	16050
8	R	16065
7	R	16080
14	R	16095
13	R	16095
12	R	16110
11	R	16125
10	R	16140
9	R	16155
8	R	16170
7	R	16185
14	R	16200
13	R	16200
12	R	16215
11	R	16230
10	R	16245
9	R	16260
8	R	16275
7	R	16290
14	R	16305
13	R	16305
12	R	16320
11	R	16335
10	R	16350
9	R	16365
8	R	16380
7	R	16395
14	R	16410
13	R	16410
12	R	16425
11	R	16440
10	R	16455
9	R	16470
8	R	16485
7	R	16500
14	R	16515
13	R	16515
12	R	16530
11	R	16545
10	R	16560
9	R	16575
8	R	16590
7	R	16605
14	R	16620
13	R	16620
12	R	16635
11	R	16650
10	R	16665
9	R	16680
8	R	16695
7	R	16710
14	R	16725
6	R	16725
6	Z	16725
13	R	16725
12	R	16725
11	R	16740
10	R	16755
9	R	16770
8	R	16785
7	R	16800
12	R	16815
13	R	16830
11	R	16830
10	R	16845
9	R	16860
8	R	16875
7	R	16890
12	R	16905
11	R	16920
13	R	16935
10	R	16935
9	R	16950
8	R	16965
7	R	16980
12	R	16995
11	R	17010
10	R	17025
13	R	17040
9	R	17040
8	R	17055
7	R	17070
12	R	17085
11	R	17100
10	R	17115
9	R	17130
13	R	17145
8	R	17145
7	R	17160
12	R	17175
11	R	17190
10	R	17205
9	R	17220
8	R	17235
13	R	17250
7	R	17250
12	R	17265
11	R	17275
10	R	17290
9	R	17305
8	R	17320
7	R	17335
11	R	17350
13	R	17365
6	R	17365
6	Z	17365
10	R	17365
12	R	17380
9	R	17380
8	R	17395
7	R	17410
11	R	17425
10	R	17440
9	R	17455
8	R	17470
12	R	17485
7	R	17485
11	R	17500
10	R	17515
9	R	17530
8	R	17545
7	R	17560
11	R	17575
12	R	17590
10	R	17590
9	R	17605
8	R	17620
7	R	17635
11	R	17650
10	R	17665
9	R	17680
12	R	17695
8	R	17695
7	R	17710
11	R	17725
10	R	17740
9	R	17755
8	R	17770
7	R	17785
12	R	17800
6	R	17800
6	Z	17800
11	R	17800
10	R	17805
9	R	17820
8	R	17835
7	R	17850
10	R	17865
9	R	17880
8	R	17895
11	R	17910
7	R	17910
10	R	17925
9	R	17940
8	R	17955
7	R	17970
10	R	17985
9	R	18000
11	R	18015
8	R	18015
7	R	18030
10	R	18045
9	R	18060
8	R	18075
7	R	18090
10	R	18105
11	R	18120
9	R	18120
8	R	18135
7	R	18150
10	R	18165
9	R	18180
8	R	18195
7	R	18210
11	R	18225
6	R	18225
6	Z	18225
10	R	18225
9	R	18225
8	R	18240
7	R	18255
9	R	18270
8	R	18285
7	R	18300
9	R	18315
10	R	18330
8	R	18330
7	R	18345
9	R	18360
8	R	18375
7	R	18390
9	R	18405
8	R	18420
10	R	18435
7	R	18435
9	R	18450
8	R	18465
7	R	18480
9	R	18495
8	R	18505
7	R	18520
8	R	18535
10	R	18550
6	R	18550
6	Z	18550
7	R	18550
8	R	18565
7	R	18580
8	R	18595
9	R	18610
7	R	18610
8	R	18625
7	R	18640
8	R	18655
7	R	18670
8	R	18685
7	R	18700
9	R	18715
6	R	18715
6	Z	18715
8	R	18715
7	R	18720
8	R	18825
6	R	18825
6	Z	18825
7	R	18825
6	R	18826
4	R	18827
17	N	18827
17	J	18828
4	Z	18828
17	R	18828
4	J	18830
4	R	18831
4	Z	18831
0	R	18831
4	J	27839
4	R	27839
4	Z	27839
0	R	27839
4	J	27952
4	R	27952
4	Z	27952
0	R	27952
4	J	27982
4	R	27982
4	Z	27982
0	R	27982
4	J	28051
4	R	28051
4	Z	28051
0	R	28051
4	J	28857
4	R	28857
4	Z	28857
0	R	28857
4	J	28986
4	R	28987
4	Z	28987
0	R	28987
4	J	28997
4	R	28997
4	Z	28997
0	R	28997
4	J	29129
4	R	29129
4	Z	29129
0	R	29129
4	J	29691
4	R	29691
18	N	29693
18	J	29693
4	Z	29694
18	R	29694
